2026-02-25 18:59:28 trigproc man-db:arm64 2.13.1-1 <none>
2026-02-25 18:59:28 status half-configured man-db:arm64 2.13.1-1
2026-02-25 18:59:32 status installed man-db:arm64 2.13.1-1
2026-02-25 18:59:32 trigproc libc-bin:arm64 2.41-12+rpt1 <none>
2026-02-25 18:59:32 status half-configured libc-bin:arm64 2.41-12+rpt1
2026-02-25 18:59:32 status installed libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:03:56 startup archives unpack
2026-02-25 19:03:56 install docker-buildx-plugin:arm64 <none> 0.31.1-1~debian.13~trixie
2026-02-25 19:03:56 status half-installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:03:56 status not-installed docker-buildx-plugin:arm64 <none>
2026-02-25 19:03:56 install docker-compose-plugin:arm64 <none> 5.1.0-1~debian.13~trixie
2026-02-25 19:03:56 status half-installed docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:03:58 status unpacked docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:04:13 startup archives unpack
2026-02-25 19:04:13 install docker-compose:arm64 <none> 2.26.1-4
2026-02-25 19:04:13 status half-installed docker-compose:arm64 2.26.1-4
2026-02-25 19:04:13 status not-installed docker-compose:arm64 <none>
2026-02-25 19:04:47 startup packages remove
2026-02-25 19:04:47 status installed docker.io:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:04:47 remove docker.io:arm64 26.1.5+dfsg1-9+b11 <none>
2026-02-25 19:04:47 status half-configured docker.io:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:04:47 status half-installed docker.io:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:04:47 status triggers-pending man-db:arm64 2.13.1-1
2026-02-25 19:04:48 status config-files docker.io:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:04:48 startup packages configure
2026-02-25 19:04:48 configure docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie <none>
2026-02-25 19:04:48 status unpacked docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:04:48 status half-configured docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:04:48 status installed docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:04:49 trigproc man-db:arm64 2.13.1-1 <none>
2026-02-25 19:04:49 status half-configured man-db:arm64 2.13.1-1
2026-02-25 19:04:50 status installed man-db:arm64 2.13.1-1
2026-02-25 19:05:08 startup packages remove
2026-02-25 19:05:08 status installed containerd:arm64 1.7.24~ds1-6+deb13u1
2026-02-25 19:05:08 remove containerd:arm64 1.7.24~ds1-6+deb13u1 <none>
2026-02-25 19:05:08 status half-configured containerd:arm64 1.7.24~ds1-6+deb13u1
2026-02-25 19:05:08 status half-installed containerd:arm64 1.7.24~ds1-6+deb13u1
2026-02-25 19:05:08 status triggers-pending man-db:arm64 2.13.1-1
2026-02-25 19:05:09 status config-files containerd:arm64 1.7.24~ds1-6+deb13u1
2026-02-25 19:05:09 status installed python3-pycriu:all 4.1.1-1
2026-02-25 19:05:09 remove python3-pycriu:all 4.1.1-1 <none>
2026-02-25 19:05:09 status half-configured python3-pycriu:all 4.1.1-1
2026-02-25 19:05:10 status half-installed python3-pycriu:all 4.1.1-1
2026-02-25 19:05:10 status config-files python3-pycriu:all 4.1.1-1
2026-02-25 19:05:10 status not-installed python3-pycriu:all <none>
2026-02-25 19:05:10 status installed criu:arm64 4.1.1-1
2026-02-25 19:05:10 remove criu:arm64 4.1.1-1 <none>
2026-02-25 19:05:10 status half-configured criu:arm64 4.1.1-1
2026-02-25 19:05:10 status half-installed criu:arm64 4.1.1-1
2026-02-25 19:05:10 status config-files criu:arm64 4.1.1-1
2026-02-25 19:05:11 status not-installed criu:arm64 <none>
2026-02-25 19:05:11 status installed docker-buildx:arm64 0.13.1+ds1-3
2026-02-25 19:05:11 remove docker-buildx:arm64 0.13.1+ds1-3 <none>
2026-02-25 19:05:11 status half-configured docker-buildx:arm64 0.13.1+ds1-3
2026-02-25 19:05:11 status half-installed docker-buildx:arm64 0.13.1+ds1-3
2026-02-25 19:05:11 status config-files docker-buildx:arm64 0.13.1+ds1-3
2026-02-25 19:05:11 status not-installed docker-buildx:arm64 <none>
2026-02-25 19:05:11 status installed docker-cli:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:05:11 remove docker-cli:arm64 26.1.5+dfsg1-9+b11 <none>
2026-02-25 19:05:11 status half-configured docker-cli:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:05:11 status half-installed docker-cli:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:05:11 status config-files docker-cli:arm64 26.1.5+dfsg1-9+b11
2026-02-25 19:05:11 status not-installed docker-cli:arm64 <none>
2026-02-25 19:05:11 status installed libcompel1:arm64 4.1.1-1
2026-02-25 19:05:11 remove libcompel1:arm64 4.1.1-1 <none>
2026-02-25 19:05:11 status triggers-pending libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:05:11 status half-configured libcompel1:arm64 4.1.1-1
2026-02-25 19:05:11 status half-installed libcompel1:arm64 4.1.1-1
2026-02-25 19:05:11 status config-files libcompel1:arm64 4.1.1-1
2026-02-25 19:05:11 status not-installed libcompel1:arm64 <none>
2026-02-25 19:05:11 status installed libintl-xs-perl:arm64 1.35-1
2026-02-25 19:05:11 remove libintl-xs-perl:arm64 1.35-1 <none>
2026-02-25 19:05:11 status half-configured libintl-xs-perl:arm64 1.35-1
2026-02-25 19:05:11 status half-installed libintl-xs-perl:arm64 1.35-1
2026-02-25 19:05:11 status config-files libintl-xs-perl:arm64 1.35-1
2026-02-25 19:05:12 status not-installed libintl-xs-perl:arm64 <none>
2026-02-25 19:05:12 status installed needrestart:all 3.11-1
2026-02-25 19:05:12 remove needrestart:all 3.11-1 <none>
2026-02-25 19:05:12 status half-configured needrestart:all 3.11-1
2026-02-25 19:05:12 status half-installed needrestart:all 3.11-1
2026-02-25 19:05:12 status config-files needrestart:all 3.11-1
2026-02-25 19:05:12 status installed libintl-perl:all 1.35-1
2026-02-25 19:05:12 remove libintl-perl:all 1.35-1 <none>
2026-02-25 19:05:12 status half-configured libintl-perl:all 1.35-1
2026-02-25 19:05:12 status half-installed libintl-perl:all 1.35-1
2026-02-25 19:05:12 status config-files libintl-perl:all 1.35-1
2026-02-25 19:05:12 status not-installed libintl-perl:all <none>
2026-02-25 19:05:12 status installed libmodule-find-perl:all 0.17-1
2026-02-25 19:05:12 remove libmodule-find-perl:all 0.17-1 <none>
2026-02-25 19:05:12 status half-configured libmodule-find-perl:all 0.17-1
2026-02-25 19:05:12 status half-installed libmodule-find-perl:all 0.17-1
2026-02-25 19:05:13 status config-files libmodule-find-perl:all 0.17-1
2026-02-25 19:05:13 status not-installed libmodule-find-perl:all <none>
2026-02-25 19:05:13 status installed libnet1:arm64 1.3+dfsg-2
2026-02-25 19:05:13 remove libnet1:arm64 1.3+dfsg-2 <none>
2026-02-25 19:05:13 status half-configured libnet1:arm64 1.3+dfsg-2
2026-02-25 19:05:13 status half-installed libnet1:arm64 1.3+dfsg-2
2026-02-25 19:05:13 status config-files libnet1:arm64 1.3+dfsg-2
2026-02-25 19:05:13 status not-installed libnet1:arm64 <none>
2026-02-25 19:05:13 status installed libproc-processtable-perl:arm64 0.636-1+b3
2026-02-25 19:05:13 remove libproc-processtable-perl:arm64 0.636-1+b3 <none>
2026-02-25 19:05:13 status half-configured libproc-processtable-perl:arm64 0.636-1+b3
2026-02-25 19:05:13 status half-installed libproc-processtable-perl:arm64 0.636-1+b3
2026-02-25 19:05:13 status config-files libproc-processtable-perl:arm64 0.636-1+b3
2026-02-25 19:05:13 status not-installed libproc-processtable-perl:arm64 <none>
2026-02-25 19:05:13 status installed libsort-naturally-perl:all 1.03-4
2026-02-25 19:05:13 remove libsort-naturally-perl:all 1.03-4 <none>
2026-02-25 19:05:13 status half-configured libsort-naturally-perl:all 1.03-4
2026-02-25 19:05:13 status half-installed libsort-naturally-perl:all 1.03-4
2026-02-25 19:05:13 status config-files libsort-naturally-perl:all 1.03-4
2026-02-25 19:05:13 status not-installed libsort-naturally-perl:all <none>
2026-02-25 19:05:13 status installed libterm-readkey-perl:arm64 2.38-2+b4
2026-02-25 19:05:13 remove libterm-readkey-perl:arm64 2.38-2+b4 <none>
2026-02-25 19:05:13 status half-configured libterm-readkey-perl:arm64 2.38-2+b4
2026-02-25 19:05:13 status half-installed libterm-readkey-perl:arm64 2.38-2+b4
2026-02-25 19:05:13 status config-files libterm-readkey-perl:arm64 2.38-2+b4
2026-02-25 19:05:13 status not-installed libterm-readkey-perl:arm64 <none>
2026-02-25 19:05:13 status installed python3-protobuf:arm64 3.21.12-11
2026-02-25 19:05:13 remove python3-protobuf:arm64 3.21.12-11 <none>
2026-02-25 19:05:13 status half-configured python3-protobuf:arm64 3.21.12-11
2026-02-25 19:05:13 status half-installed python3-protobuf:arm64 3.21.12-11
2026-02-25 19:05:13 status config-files python3-protobuf:arm64 3.21.12-11
2026-02-25 19:05:14 status not-installed python3-protobuf:arm64 <none>
2026-02-25 19:05:14 status installed runc:arm64 1.1.15+ds1-2+b4
2026-02-25 19:05:14 remove runc:arm64 1.1.15+ds1-2+b4 <none>
2026-02-25 19:05:14 status half-configured runc:arm64 1.1.15+ds1-2+b4
2026-02-25 19:05:14 status half-installed runc:arm64 1.1.15+ds1-2+b4
2026-02-25 19:05:14 status config-files runc:arm64 1.1.15+ds1-2+b4
2026-02-25 19:05:14 status not-installed runc:arm64 <none>
2026-02-25 19:05:14 status installed tini:arm64 0.19.0-3+b5
2026-02-25 19:05:14 remove tini:arm64 0.19.0-3+b5 <none>
2026-02-25 19:05:14 status half-configured tini:arm64 0.19.0-3+b5
2026-02-25 19:05:14 status half-installed tini:arm64 0.19.0-3+b5
2026-02-25 19:05:14 status config-files tini:arm64 0.19.0-3+b5
2026-02-25 19:05:14 status not-installed tini:arm64 <none>
2026-02-25 19:05:14 startup packages configure
2026-02-25 19:05:14 trigproc man-db:arm64 2.13.1-1 <none>
2026-02-25 19:05:14 status half-configured man-db:arm64 2.13.1-1
2026-02-25 19:05:16 status installed man-db:arm64 2.13.1-1
2026-02-25 19:05:16 trigproc libc-bin:arm64 2.41-12+rpt1 <none>
2026-02-25 19:05:16 status half-configured libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:05:16 status installed libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:05:39 startup archives unpack
2026-02-25 19:05:40 install containerd.io:arm64 2.2.1-1~debian.13~trixie 2.2.1-1~debian.13~trixie
2026-02-25 19:05:40 status half-installed containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:05:43 status triggers-pending man-db:arm64 2.13.1-1
2026-02-25 19:05:45 status unpacked containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:05:45 install docker-ce-cli:arm64 <none> 5:29.2.1-1~debian.13~trixie
2026-02-25 19:05:45 status half-installed docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:05:53 status unpacked docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:05:53 install docker-ce:arm64 5:29.2.1-1~debian.13~trixie 5:29.2.1-1~debian.13~trixie
2026-02-25 19:05:53 status half-installed docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:00 status unpacked docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:00 install docker-buildx-plugin:arm64 <none> 0.31.1-1~debian.13~trixie
2026-02-25 19:06:00 status half-installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:06:06 status unpacked docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:06:06 install docker-ce-rootless-extras:arm64 <none> 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:06 status half-installed docker-ce-rootless-extras:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:07 status unpacked docker-ce-rootless-extras:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:07 install libslirp0:arm64 <none> 4.8.0-1+b1
2026-02-25 19:06:07 status triggers-pending libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:06:07 status half-installed libslirp0:arm64 4.8.0-1+b1
2026-02-25 19:06:07 status unpacked libslirp0:arm64 4.8.0-1+b1
2026-02-25 19:06:07 install slirp4netns:arm64 <none> 1.2.1-1.1
2026-02-25 19:06:07 status half-installed slirp4netns:arm64 1.2.1-1.1
2026-02-25 19:06:07 status unpacked slirp4netns:arm64 1.2.1-1.1
2026-02-25 19:06:07 startup packages configure
2026-02-25 19:06:07 configure docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie <none>
2026-02-25 19:06:07 status unpacked docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:06:07 status half-configured docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:06:07 status installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:06:07 configure containerd.io:arm64 2.2.1-1~debian.13~trixie <none>
2026-02-25 19:06:07 status unpacked containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:06:07 status half-configured containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:06:09 status installed containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:06:09 configure docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:06:09 status unpacked docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 status half-configured docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 status installed docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 configure libslirp0:arm64 4.8.0-1+b1 <none>
2026-02-25 19:06:09 status unpacked libslirp0:arm64 4.8.0-1+b1
2026-02-25 19:06:09 status half-configured libslirp0:arm64 4.8.0-1+b1
2026-02-25 19:06:09 status installed libslirp0:arm64 4.8.0-1+b1
2026-02-25 19:06:09 configure docker-ce-rootless-extras:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:06:09 status unpacked docker-ce-rootless-extras:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 status half-configured docker-ce-rootless-extras:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 status installed docker-ce-rootless-extras:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 configure slirp4netns:arm64 1.2.1-1.1 <none>
2026-02-25 19:06:09 status unpacked slirp4netns:arm64 1.2.1-1.1
2026-02-25 19:06:09 status half-configured slirp4netns:arm64 1.2.1-1.1
2026-02-25 19:06:09 status installed slirp4netns:arm64 1.2.1-1.1
2026-02-25 19:06:09 configure docker-ce:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:06:09 status unpacked docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:09 status half-configured docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:14 status installed docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:06:14 trigproc man-db:arm64 2.13.1-1 <none>
2026-02-25 19:06:14 status half-configured man-db:arm64 2.13.1-1
2026-02-25 19:06:15 status installed man-db:arm64 2.13.1-1
2026-02-25 19:06:15 trigproc libc-bin:arm64 2.41-12+rpt1 <none>
2026-02-25 19:06:15 status half-configured libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:06:16 status installed libc-bin:arm64 2.41-12+rpt1
2026-02-25 19:23:37 startup packages remove
2026-02-25 19:23:37 status installed docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:37 remove docker-ce:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:23:37 status half-configured docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:38 status half-installed docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:38 status triggers-pending man-db:arm64 2.13.1-1
2026-02-25 19:23:38 status config-files docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:38 status installed containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:23:39 remove containerd.io:arm64 2.2.1-1~debian.13~trixie <none>
2026-02-25 19:23:39 status half-configured containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:23:39 status half-installed containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:23:39 status config-files containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:23:39 status installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:23:39 remove docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie <none>
2026-02-25 19:23:39 status half-configured docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:23:39 status half-installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:23:40 status config-files docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:23:40 status not-installed docker-buildx-plugin:arm64 <none>
2026-02-25 19:23:40 status installed docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:40 remove docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:23:40 status half-configured docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:40 status half-installed docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:40 status config-files docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:23:40 status not-installed docker-ce-cli:arm64 <none>
2026-02-25 19:23:40 status installed docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:23:40 remove docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie <none>
2026-02-25 19:23:40 status half-configured docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:23:40 status half-installed docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:23:40 status config-files docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:23:40 status not-installed docker-compose-plugin:arm64 <none>
2026-02-25 19:23:40 startup packages configure
2026-02-25 19:23:40 trigproc man-db:arm64 2.13.1-1 <none>
2026-02-25 19:23:40 status half-configured man-db:arm64 2.13.1-1
2026-02-25 19:23:42 status installed man-db:arm64 2.13.1-1
2026-02-25 19:24:28 startup archives unpack
2026-02-25 19:24:28 install containerd.io:arm64 2.2.1-1~debian.13~trixie 2.2.1-1~debian.13~trixie
2026-02-25 19:24:28 status half-installed containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:24:34 status triggers-pending man-db:arm64 2.13.1-1
2026-02-25 19:24:34 status unpacked containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:24:34 install docker-ce-cli:arm64 <none> 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:34 status half-installed docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:38 status unpacked docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:38 install docker-ce:arm64 5:29.2.1-1~debian.13~trixie 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:38 status half-installed docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:44 status unpacked docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:44 install docker-buildx-plugin:arm64 <none> 0.31.1-1~debian.13~trixie
2026-02-25 19:24:44 status half-installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:24:50 status unpacked docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:24:50 install docker-compose-plugin:arm64 <none> 5.1.0-1~debian.13~trixie
2026-02-25 19:24:50 status half-installed docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:24:52 status unpacked docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:24:52 startup packages configure
2026-02-25 19:24:52 configure docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie <none>
2026-02-25 19:24:52 status unpacked docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:24:52 status half-configured docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:24:52 status installed docker-buildx-plugin:arm64 0.31.1-1~debian.13~trixie
2026-02-25 19:24:53 configure containerd.io:arm64 2.2.1-1~debian.13~trixie <none>
2026-02-25 19:24:53 status unpacked containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:24:53 status half-configured containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:24:54 status installed containerd.io:arm64 2.2.1-1~debian.13~trixie
2026-02-25 19:24:54 configure docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie <none>
2026-02-25 19:24:54 status unpacked docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:24:54 status half-configured docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:24:54 status installed docker-compose-plugin:arm64 5.1.0-1~debian.13~trixie
2026-02-25 19:24:54 configure docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:24:54 status unpacked docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:54 status half-configured docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:54 status installed docker-ce-cli:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:54 configure docker-ce:arm64 5:29.2.1-1~debian.13~trixie <none>
2026-02-25 19:24:54 status unpacked docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:54 status half-configured docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:59 status installed docker-ce:arm64 5:29.2.1-1~debian.13~trixie
2026-02-25 19:24:59 trigproc man-db:arm64 2.13.1-1 <none>
2026-02-25 19:24:59 status half-configured man-db:arm64 2.13.1-1
2026-02-25 19:25:01 status installed man-db:arm64 2.13.1-1
